ID Group,Group,ID Subgroup,Subgroup,ID Occupation,Occupation,ID Year,Year,ID State,State,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,ACS Occupation yg RCA,Geography,ID Geography,Slug Geography,Median Earnings,Median Earnings Moe,Workforce Prev,Workforce Growth,Median Earnings Prev,Median Earnings Growth,Share
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2019,"2019","04000US25","Massachusetts",8366,685.8950357015277,0.3829296802252167,"Boston, MA","16000US2507000","boston-ma",71022,5518,8569,-2.369004551289532,66428,6.9157584151261515,2.191555464742834
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2019,"2019","04000US25","Massachusetts",10444,764.6417461792157,0.7204515712303543,"Boston, MA","16000US2507000","boston-ma",57943,9807,9734,7.294020957468667,64276,-9.852822204244196,2.7359078739868705
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2018,"2018","04000US25","Massachusetts",40648,1272.1560438876984,1.0967627100467805,"Boston, MA","16000US2507000","boston-ma",162526,5326,41922,-3.0389771480368304,158975,2.2336845415945903,10.960381596438577
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2018,"2018","04000US25","Massachusetts",32146,1150.4803344690424,1.6306294108598853,"Boston, MA","16000US2507000","boston-ma",144132,5023,29463,9.106336761361709,136758,5.392006317729128,8.66789083839585
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2018,"2018","04000US25","Massachusetts",15983,846.518753483938,1.4205428554665311,"Boston, MA","16000US2507000","boston-ma",154156,10933,14802,7.978651533576543,151411,1.8129462192310997,4.309677697694297
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2018,"2018","04000US25","Massachusetts",6322,560.8074535881277,0.9226125317756114,"Boston, MA","16000US2507000","boston-ma",130188,11611,6121,3.2837771605946737,129501,0.5304978339935599,1.7046726149548486
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2018,"2018","04000US25","Massachusetts",10372,659.4619018563543,3.0162480511636547,"Boston, MA","16000US2507000","boston-ma",111016,9727,9531,8.823838002308257,105416,5.3122865599150035,2.79672008261811
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2018,"2018","04000US25","Massachusetts",8990,784.6177413237608,1.4019617338804216,"Boston, MA","16000US2507000","boston-ma",90961,9956,8668,3.71481310567605,88115,3.229870056176588,2.4240757368623993
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2018,"2018","04000US25","Massachusetts",7669,576.8231964822497,1.8742967375171673,"Boston, MA","16000US2507000","boston-ma",198798,27487,7318,4.796392456955452,197174,0.8236380050108026,2.067879513459148
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2018,"2018","04000US25","Massachusetts",26150,1092.469679213112,1.1699274201754635,"Boston, MA","16000US2507000","boston-ma",85894,8551,25317,3.2902792589959318,81773,5.039560735205997,7.051121303554142
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2018,"2018","04000US25","Massachusetts",10782,791.6849120704524,1.452006493617159,"Boston, MA","16000US2507000","boston-ma",96697,7855,10886,-0.9553555024802498,94117,2.7412688462233175,2.9072730361346375
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2018,"2018","04000US25","Massachusetts",18961,863.6602341198766,1.2727843542567183,"Boston, MA","16000US2507000","boston-ma",150972,10283,17894,5.96289258969487,145748,3.584268737821445,5.112669638114344
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2018,"2018","04000US25","Massachusetts",5997,517.2794215895312,0.8329391870098263,"Boston, MA","16000US2507000","boston-ma",96491,13558,5423,10.58454729854324,91683,5.244156495751666,1.6170391761917473
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2018,"2018","04000US25","Massachusetts",14028,869.1173683686227,1.1631556538571977,"Boston, MA","16000US2507000","boston-ma",62246,6096,10632,31.94130925507901,70287,-11.440237881827366,3.782528858365488
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2018,"2018","04000US25","Massachusetts",24523,1262.347416522092,1.14642008709763,"Boston, MA","16000US2507000","boston-ma",37437,2577,25307,-3.097957086971984,35753,4.710094257824518,6.612414827038555
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2018,"2018","04000US25","Massachusetts",16255,1058.6429993156332,1.1312693131520994,"Boston, MA","16000US2507000","boston-ma",47230,4145,16900,-3.816568047337278,43793,7.848286255794306,4.383020144905261
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2018,"2018","04000US25","Massachusetts",11812,766.3798014039776,1.1289112222730073,"Boston, MA","16000US2507000","boston-ma",41205,7128,15007,-21.290064636502965,38034,8.337277173055686,3.185003626676158
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2018,"2018","04000US25","Massachusetts",5883,537.527673706201,1.3532280508790284,"Boston, MA","16000US2507000","boston-ma",53334,12355,5974,-1.5232674924673586,50727,5.1392749423384,1.5863000622871517
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2018,"2018","04000US25","Massachusetts",2594,356.1305940241585,0.7226052365404462,"Boston, MA","16000US2507000","boston-ma",156262,17353,2543,2.005505308690523,146064,6.981870960674772,0.6994496620045677
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2018,"2018","04000US25","Massachusetts",31014,1282.070590880237,0.8036183800490433,"Boston, MA","16000US2507000","boston-ma",70421,5265,31000,0.04516129032258064,66237,6.316711203707897,8.362656830150216
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2018,"2018","04000US25","Massachusetts",40526,1440.2451180267892,0.9367751358121253,"Boston, MA","16000US2507000","boston-ma",75038,4555,42291,-4.1734648033860635,69081,8.623210434128053,10.92748535173366
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2018,"2018","04000US25","Massachusetts",266,114.54693361238441,0.10253066688240883,"Boston, MA","16000US2507000","boston-ma",50558,28476,377,-29.44297082228117,43531,16.142519124302222,0.07172459911072282
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2018,"2018","04000US25","Massachusetts",10784,773.2121313067973,0.5722558398192363,"Boston, MA","16000US2507000","boston-ma",75301,15919,10540,2.314990512333966,72452,3.9322585987964445,2.907812318834718
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2018,"2018","04000US25","Massachusetts",4141,465.43098306838147,0.361022594393681,"Boston, MA","16000US2507000","boston-ma",91757,59362,4119,0.5341102209274096,83599,9.758489934090122,1.1165848305169295
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2018,"2018","04000US25","Massachusetts",8569,776.6163789156136,0.3982305312252124,"Boston, MA","16000US2507000","boston-ma",66428,6616,8962,-4.385181879044856,60427,9.93099111324408,2.3105567284954285
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2018,"2018","04000US25","Massachusetts",9734,679.7308290786876,0.7027100503761402,"Boston, MA","16000US2507000","boston-ma",64276,20029,9130,6.615553121577218,71873,-10.570033253099217,2.6246889012923913
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2017,"2017","04000US25","Massachusetts",41922,1345.6782676405235,1.1235078857090308,"Boston, MA","16000US2507000","boston-ma",158975,4574,38397,9.180404719118682,153331,3.680925579302294,11.499877929352643
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2017,"2017","04000US25","Massachusetts",29463,1179.9025383479773,1.660443264312983,"Boston, MA","16000US2507000","boston-ma",136758,5400,28843,2.1495683528065737,133791,2.21763795771016,8.082174119376864
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2017,"2017","04000US25","Massachusetts",14802,879.3861495384152,1.4098595151317583,"Boston, MA","16000US2507000","boston-ma",151411,9495,13864,6.765724177726486,140581,7.703743749155291,4.060426342022752
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2017,"2017","04000US25","Massachusetts",6121,563.4935669552937,0.9133156654829568,"Boston, MA","16000US2507000","boston-ma",129501,13046,5578,9.734671925421297,119092,8.740301615557721,1.6790886123173396
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2017,"2017","04000US25","Massachusetts",9531,635.139354787593,2.979665075545503,"Boston, MA","16000US2507000","boston-ma",105416,9026,9351,1.9249278152069296,100489,4.90302421160525,2.6145063819631704
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2017,"2017","04000US25","Massachusetts",8668,716.1347638538433,1.392201676243088,"Boston, MA","16000US2507000","boston-ma",88115,12320,8361,3.671809592154049,84539,4.230000354865802,2.377771620906176
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2017,"2017","04000US25","Massachusetts",7318,550.2726596879043,1.77124540699691,"Boston, MA","16000US2507000","boston-ma",197174,31105,7256,0.8544652701212789,181540,8.611876170540928,2.0074449379085593
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2017,"2017","04000US25","Massachusetts",25317,1121.6389793511994,1.1493427630571096,"Boston, MA","16000US2507000","boston-ma",81773,7336,25173,0.572041473006793,78242,4.512921448838219,6.944859728481963
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2017,"2017","04000US25","Massachusetts",10886,710.9043536229048,1.510452716382026,"Boston, MA","16000US2507000","boston-ma",94117,8026,10247,6.2359715038547865,85823,9.664076063526094,2.986204645268185
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2017,"2017","04000US25","Massachusetts",17894,884.6383441836557,1.2291669585744662,"Boston, MA","16000US2507000","boston-ma",145748,7190,17145,4.36862058909303,144843,0.6248144542711764,4.9086116041180325
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2017,"2017","04000US25","Massachusetts",5423,519.0761023202667,0.7864963724881323,"Boston, MA","16000US2507000","boston-ma",91683,18627,5486,-1.148377688662049,84622,8.344165819763182,1.4876160014044981
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2017,"2017","04000US25","Massachusetts",10632,678.9668622252487,1.22035630614091,"Boston, MA","16000US2507000","boston-ma",70287,5726,10692,-0.5611672278338945,65227,7.757523724837874,2.9165283656523373
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2017,"2017","04000US25","Massachusetts",25307,1249.0096076491966,1.1974863554028394,"Boston, MA","16000US2507000","boston-ma",35753,2031,23660,6.961115807269653,35244,1.4442174554534104,6.942116567867165
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2017,"2017","04000US25","Massachusetts",16900,1025.597386892147,1.1875676940384952,"Boston, MA","16000US2507000","boston-ma",43793,3464,16932,-0.18899125915426412,43197,1.379725443896567,4.635941439007196
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2017,"2017","04000US25","Massachusetts",15007,863.6770229663401,1.105353360821263,"Boston, MA","16000US2507000","boston-ma",38034,4576,14310,4.870719776380153,40811,-6.804537992207983,4.116661134626094
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2017,"2017","04000US25","Massachusetts",5974,635.8152247312107,1.383455215972714,"Boston, MA","16000US2507000","boston-ma",50727,11490,5645,5.8281665190434015,45906,10.501895177101032,1.6387641512798214
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2017,"2017","04000US25","Massachusetts",2543,415.9146547069483,0.7182759504334835,"Boston, MA","16000US2507000","boston-ma",146064,21694,2681,-5.147333084669899,144925,0.7859237536656892,0.697585744342917
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2017,"2017","04000US25","Massachusetts",31000,1243.0868835282592,0.8063235735846952,"Boston, MA","16000US2507000","boston-ma",66237,4277,30412,1.9334473234249638,63625,4.105304518664047,8.503797905871187
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2017,"2017","04000US25","Massachusetts",42291,1360.68512154723,0.8933092294701992,"Boston, MA","16000US2507000","boston-ma",69081,4504,43671,-3.1599917565432434,67417,2.4682201818532414,11.601100556038658
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2017,"2017","04000US25","Massachusetts",377,149.40214188558343,0.1463101248342871,"Boston, MA","16000US2507000","boston-ma",43531,38783,435,-13.333333333333334,44670,-2.549809715692859,0.10341715517785283
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2017,"2017","04000US25","Massachusetts",10540,946.0655368419251,0.5740226823526967,"Boston, MA","16000US2507000","boston-ma",72452,16819,10324,2.092212320805889,68212,6.215915088254266,2.8912912879962036
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2017,"2017","04000US25","Massachusetts",4119,489.51915182145837,0.36038915164742696,"Boston, MA","16000US2507000","boston-ma",83599,22919,3829,7.573779054583442,83194,0.4868139529292978,1.129907857234949
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2017,"2017","04000US25","Massachusetts",8962,704.9312023169352,0.4186897948844046,"Boston, MA","16000US2507000","boston-ma",60427,5777,8986,-0.26708212775428447,56251,7.423868020124087,2.4584205429812123
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2017,"2017","04000US25","Massachusetts",9130,781.1081871290302,0.6811816138095728,"Boston, MA","16000US2507000","boston-ma",71873,9718,8461,7.906866800614584,71137,1.0346233324430325,2.5045056413098044
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2016,"2016","04000US25","Massachusetts",38397,1362.2690629974682,1.0797391784335348,"Boston, MA","16000US2507000","boston-ma",153331,4918,36583,4.958587321980155,148162,3.4887488019870143,10.835835553348083
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2016,"2016","04000US25","Massachusetts",28843,1047.215355120426,1.6877476162802023,"Boston, MA","16000US2507000","boston-ma",133791,6175,27608,4.473341060562156,130241,2.725716172326687,8.139646453244232
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2016,"2016","04000US25","Massachusetts",13864,833.145845575671,1.4018875266374227,"Boston, MA","16000US2507000","boston-ma",140581,7612,13020,6.482334869431644,138063,1.823805074494977,3.912493791484174
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2016,"2016","04000US25","Massachusetts",5578,510.88256967722043,0.8604373798403228,"Boston, MA","16000US2507000","boston-ma",119092,10007,5258,6.085964244960061,118142,0.8041170794467675,1.5741409671738835
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2016,"2016","04000US25","Massachusetts",9351,652.2116220982266,3.014161734700774,"Boston, MA","16000US2507000","boston-ma",100489,10553,9222,1.398828887443071,97478,3.0889021112456145,2.6389014313451034
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2016,"2016","04000US25","Massachusetts",8361,681.231972238532,1.3970311499337287,"Boston, MA","16000US2507000","boston-ma",84539,9731,8465,-1.2285883047844064,81925,3.190723222459567,2.359518219171897
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2016,"2016","04000US25","Massachusetts",7256,543.3231082882451,1.7907067153908118,"Boston, MA","16000US2507000","boston-ma",181540,27284,7131,1.7529098303183284,175764,3.2862247104071365,2.047681401544227
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2016,"2016","04000US25","Massachusetts",25173,987.6406228988355,1.1735463400114383,"Boston, MA","16000US2507000","boston-ma",78242,4859,25126,0.18705723155297302,77791,0.5797585838978803,7.103953131349619
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2016,"2016","04000US25","Massachusetts",10247,673.8731334605944,1.4794808419625514,"Boston, MA","16000US2507000","boston-ma",85823,8431,10355,-1.04297440849831,81530,5.265546424628971,2.891757348625096
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2016,"2016","04000US25","Massachusetts",17145,848.645980371085,1.2248511712766605,"Boston, MA","16000US2507000","boston-ma",144843,5313,16086,6.583364416262588,145504,-0.45428304376511985,4.838409265363254
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2016,"2016","04000US25","Massachusetts",5486,515.2184002925362,0.8373382080648789,"Boston, MA","16000US2507000","boston-ma",84622,15414,5217,5.156220049837071,83082,1.853590428733059,1.5481780828103129
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2016,"2016","04000US25","Massachusetts",10692,818.9126937592309,1.2353715210077219,"Boston, MA","16000US2507000","boston-ma",65227,7632,10565,1.2020823473734028,64153,1.674122800180818,3.017338691470628
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2016,"2016","04000US25","Massachusetts",23660,1229.8756034656512,1.150164301928295,"Boston, MA","16000US2507000","boston-ma",35244,1884,23043,2.6776027426984332,35340,-0.27164685908319186,6.67697656567481
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2016,"2016","04000US25","Massachusetts",16932,894.7586266697853,1.2107293972530795,"Boston, MA","16000US2507000","boston-ma",43197,3237,16296,3.90279823269514,43361,-0.37822005950047277,4.778299543956292
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2016,"2016","04000US25","Massachusetts",14310,1005.0039800916214,1.0874670854885558,"Boston, MA","16000US2507000","boston-ma",40811,6836,13998,2.2288898414059153,36623,11.435436747399175,4.038357339594527
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2016,"2016","04000US25","Massachusetts",5645,557.0466766797914,1.3264277191205351,"Boston, MA","16000US2507000","boston-ma",45906,13305,5985,-5.680868838763575,47462,-3.2784122034469685,1.5930487199169188
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2016,"2016","04000US25","Massachusetts",2681,359.6067296366963,0.7755556653983098,"Boston, MA","16000US2507000","boston-ma",144925,18380,2626,2.0944402132520943,150356,-3.6120939636595817,0.7565923149862284
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2016,"2016","04000US25","Massachusetts",30412,1202.0948381887347,0.8032255888864744,"Boston, MA","16000US2507000","boston-ma",63625,5490,29837,1.9271374467942488,61545,3.3796409131529774,8.58242651374904
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2016,"2016","04000US25","Massachusetts",43671,1339.9761191901891,0.9368772340492573,"Boston, MA","16000US2507000","boston-ma",67417,4991,42767,2.113779315827624,63778,5.705729248330145,12.324186120016254
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2016,"2016","04000US25","Massachusetts",435,172.62676501632072,0.1718563945090618,"Boston, MA","16000US2507000","boston-ma",44670,17638,407,6.87960687960688,35127,27.167136390810487,0.12275929019731793
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2016,"2016","04000US25","Massachusetts",10324,707.7994066117885,0.5823598461208312,"Boston, MA","16000US2507000","boston-ma",68212,12349,9937,3.894535574116937,56549,20.62459106261826,2.9134871540163454
